cpu_socket,mb_socket,ram_type,mb_ram_type,cpu_tdp_w,gpu_tdp_w,psu_wattage,gpu_length_mm,case_form_factor,mb_form_factor,compatible
LGA1700,LGA1700,DDR5,DDR5,88,83,450,220,Mini-ITX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,163,405,650,333,ATX,ATX,0
AM5,AM4,DDR4,DDR4,97,205,450,208,Mini-ITX,Mini-ITX,0
LGA1700,LGA1700,DDR4,DDR4,99,356,650,228,Mini-ITX,Mini-ITX,1
LGA1700,LGA1700,DDR4,DDR4,166,129,450,239,ATX,Mini-ITX,1
AM5,AM4,DDR4,DDR4,148,210,1000,289,Mini-ITX,Mini-ITX,0
LGA1200,LGA1200,DDR4,DDR4,80,147,550,341,Micro-ATX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,68,301,1000,280,Mini-ITX,ATX,0
LGA1700,LGA1700,DDR5,DDR5,140,76,1000,183,Mini-ITX,Micro-ATX,0
LGA1700,LGA1700,DDR5,DDR5,139,243,650,187,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,169,309,450,351,Mini-ITX,ATX,0
AM4,AM4,DDR4,DDR4,139,99,650,309,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR5,DDR4,103,284,850,354,Mini-ITX,ATX,0
AM5,AM5,DDR4,DDR5,116,355,650,267,ATX,ATX,0
AM4,AM4,DDR4,DDR4,154,183,1000,201,ATX,Micro-ATX,1
AM5,AM4,DDR4,DDR4,140,424,550,302,ATX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,114,407,450,339,Mini-ITX,Mini-ITX,0
AM5,AM5,DDR5,DDR5,97,331,450,247,ATX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,71,448,1000,266,Micro-ATX,Micro-ATX,1
LGA1200,LGA1200,DDR5,DDR4,164,97,550,205,Micro-ATX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,158,330,750,329,ATX,ATX,1
LGA1200,LGA1200,DDR4,DDR4,143,322,450,331,Micro-ATX,Mini-ITX,0
AM5,AM5,DDR5,DDR5,152,288,550,327,Mini-ITX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,142,324,450,346,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,153,372,850,209,Mini-ITX,Mini-ITX,1
AM4,AM5,DDR4,DDR5,103,213,650,189,ATX,Micro-ATX,0
AM4,AM4,DDR5,DDR4,109,88,650,211,Micro-ATX,Micro-ATX,0
AM5,AM5,DDR4,DDR5,73,322,450,255,Mini-ITX,Micro-ATX,0
LGA1200,LGA1200,DDR5,DDR4,89,188,650,313,Micro-ATX,ATX,0
LGA1200,LGA1700,DDR5,DDR5,159,203,850,346,ATX,Mini-ITX,0
AM5,AM5,DDR5,DDR5,74,202,850,303,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,126,302,650,190,ATX,Micro-ATX,1
LGA1700,AM5,DDR5,DDR5,96,101,1000,182,Mini-ITX,Micro-ATX,0
LGA1700,AM4,DDR4,DDR4,166,315,550,293,Micro-ATX,Mini-ITX,0
LGA1200,LGA1200,DDR4,DDR4,136,418,450,315,ATX,Micro-ATX,0
LGA1200,LGA1200,DDR5,DDR4,164,301,450,271,Mini-ITX,Mini-ITX,0
AM5,LGA1200,DDR5,DDR4,107,367,650,322,ATX,ATX,0
AM4,AM4,DDR4,DDR4,135,317,450,290,ATX,ATX,0
LGA1200,LGA1200,DDR5,DDR4,130,398,450,274,Mini-ITX,Mini-ITX,0
LGA1700,LGA1700,DDR4,DDR4,85,347,850,189,ATX,ATX,1
AM4,AM4,DDR4,DDR4,121,388,650,300,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,105,120,750,315,Micro-ATX,Micro-ATX,1
AM5,AM4,DDR4,DDR4,77,182,550,236,Mini-ITX,Mini-ITX,0
LGA1700,LGA1200,DDR4,DDR4,74,103,750,240,Micro-ATX,Mini-ITX,0
LGA1700,LGA1700,DDR5,DDR5,99,366,450,202,ATX,ATX,0
AM4,AM4,DDR4,DDR4,66,98,450,276,Mini-ITX,Mini-ITX,0
LGA1700,LGA1700,DDR4,DDR4,153,387,850,323,Mini-ITX,Mini-ITX,0
LGA1700,AM5,DDR5,DDR5,117,217,650,194,Mini-ITX,ATX,0
AM4,AM4,DDR4,DDR4,106,449,450,205,Micro-ATX,Mini-ITX,0
LGA1700,LGA1700,DDR4,DDR5,139,308,750,198,ATX,Mini-ITX,0
AM4,LGA1700,DDR4,DDR4,140,174,750,266,Micro-ATX,Micro-ATX,0
LGA1700,LGA1700,DDR5,DDR5,127,88,750,218,ATX,Mini-ITX,1
AM5,LGA1700,DDR5,DDR5,161,415,650,327,ATX,ATX,0
LGA1700,LGA1700,DDR4,DDR4,149,243,550,298,Micro-ATX,ATX,0
AM5,AM5,DDR5,DDR5,163,265,1000,207,Mini-ITX,Micro-ATX,0
LGA1700,LGA1700,DDR5,DDR4,158,345,550,230,Mini-ITX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,90,129,450,247,Mini-ITX,Mini-ITX,0
AM5,AM5,DDR5,DDR5,71,99,1000,196,Mini-ITX,ATX,0
LGA1700,LGA1700,DDR5,DDR5,67,366,550,280,Mini-ITX,Mini-ITX,0
AM4,AM4,DDR4,DDR4,77,99,450,245,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,81,157,450,262,Micro-ATX,Mini-ITX,1
LGA1200,AM5,DDR4,DDR5,122,386,650,280,Micro-ATX,Micro-ATX,0
LGA1700,LGA1700,DDR4,DDR4,154,353,1000,225,Mini-ITX,Mini-ITX,1
AM4,AM4,DDR4,DDR4,125,277,450,328,Micro-ATX,ATX,0
LGA1700,LGA1700,DDR5,DDR5,169,153,1000,280,ATX,ATX,1
LGA1700,LGA1700,DDR4,DDR4,128,96,550,281,ATX,ATX,1
LGA1200,LGA1200,DDR4,DDR4,164,328,550,250,Mini-ITX,ATX,0
AM4,AM4,DDR4,DDR4,122,168,1000,305,ATX,Mini-ITX,1
AM4,AM4,DDR5,DDR4,123,302,1000,271,ATX,Mini-ITX,0
LGA1700,AM4,DDR4,DDR4,161,374,550,334,ATX,Micro-ATX,0
LGA1700,LGA1700,DDR5,DDR4,130,94,1000,302,Micro-ATX,ATX,0
LGA1700,AM4,DDR4,DDR4,145,242,450,204,Mini-ITX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,145,151,650,254,Mini-ITX,ATX,0
AM4,AM4,DDR4,DDR4,92,380,750,265,Mini-ITX,ATX,0
LGA1700,LGA1700,DDR4,DDR4,154,416,550,317,ATX,Mini-ITX,0
LGA1700,LGA1200,DDR4,DDR4,121,342,750,254,Micro-ATX,ATX,0
LGA1700,LGA1700,DDR4,DDR4,154,94,750,312,ATX,Mini-ITX,1
LGA1200,AM5,DDR5,DDR5,143,425,1000,183,Micro-ATX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,138,196,850,194,Mini-ITX,Micro-ATX,0
LGA1700,LGA1200,DDR5,DDR4,86,293,750,345,Micro-ATX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,66,428,1000,225,ATX,Mini-ITX,1
LGA1200,LGA1200,DDR4,DDR4,120,172,850,354,ATX,ATX,1
AM5,AM4,DDR5,DDR4,143,332,450,207,Micro-ATX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,155,79,1000,292,Mini-ITX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,155,293,1000,281,Mini-ITX,Mini-ITX,0
LGA1700,LGA1200,DDR4,DDR4,81,404,550,327,Micro-ATX,Mini-ITX,0
LGA1200,AM4,DDR4,DDR4,65,122,1000,187,Micro-ATX,ATX,0
AM5,AM5,DDR5,DDR5,140,242,850,260,Micro-ATX,Micro-ATX,1
LGA1700,LGA1700,DDR4,DDR4,106,95,450,246,ATX,Mini-ITX,1
LGA1700,LGA1700,DDR5,DDR5,110,301,450,266,Micro-ATX,Mini-ITX,0
LGA1700,LGA1700,DDR5,DDR5,151,267,550,281,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,132,320,750,298,ATX,ATX,1
LGA1200,LGA1700,DDR5,DDR5,152,366,450,350,Micro-ATX,ATX,0
LGA1700,LGA1700,DDR4,DDR4,163,389,450,252,Micro-ATX,Mini-ITX,0
LGA1200,LGA1200,DDR4,DDR4,151,188,650,302,Mini-ITX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,104,113,450,309,ATX,Micro-ATX,1
LGA1700,LGA1700,DDR4,DDR4,81,443,450,307,ATX,ATX,0
AM5,AM5,DDR5,DDR5,100,447,850,258,Mini-ITX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,142,280,550,294,Micro-ATX,Mini-ITX,1
LGA1200,AM4,DDR4,DDR4,93,302,1000,261,Mini-ITX,ATX,0
LGA1200,AM4,DDR4,DDR4,108,402,450,232,ATX,ATX,0
LGA1700,LGA1700,DDR4,DDR4,87,426,1000,337,ATX,Micro-ATX,1
LGA1200,LGA1200,DDR4,DDR4,101,244,850,302,Micro-ATX,Micro-ATX,1
AM4,AM4,DDR5,DDR4,143,86,1000,275,Micro-ATX,Mini-ITX,0
LGA1700,LGA1700,DDR4,DDR4,160,346,850,205,ATX,ATX,1
AM4,AM4,DDR4,DDR4,77,391,550,359,ATX,Micro-ATX,0
AM5,LGA1700,DDR4,DDR4,119,359,650,275,ATX,ATX,0
LGA1700,LGA1700,DDR5,DDR4,132,388,750,206,Micro-ATX,Mini-ITX,0
LGA1200,LGA1200,DDR4,DDR4,162,328,850,239,Micro-ATX,ATX,0
AM4,AM4,DDR4,DDR4,160,392,1000,358,Mini-ITX,Mini-ITX,0
LGA1700,LGA1700,DDR4,DDR4,90,80,750,358,Mini-ITX,ATX,0
LGA1700,LGA1700,DDR5,DDR5,132,246,750,342,ATX,Mini-ITX,1
LGA1700,AM4,DDR5,DDR4,138,101,1000,240,ATX,Mini-ITX,0
AM4,AM4,DDR4,DDR4,98,400,1000,337,ATX,ATX,1
AM5,AM5,DDR5,DDR5,134,367,650,209,Micro-ATX,Mini-ITX,1
LGA1200,LGA1200,DDR5,DDR4,167,398,750,352,Micro-ATX,Micro-ATX,0
LGA1700,AM5,DDR5,DDR5,134,187,1000,244,Micro-ATX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,126,333,850,319,Micro-ATX,ATX,0
AM5,AM5,DDR4,DDR5,66,290,550,336,Micro-ATX,ATX,0
AM4,AM4,DDR4,DDR4,158,318,450,254,Mini-ITX,Micro-ATX,0
LGA1700,LGA1700,DDR5,DDR5,95,250,850,331,Mini-ITX,Mini-ITX,0
AM5,AM5,DDR5,DDR5,119,240,650,319,Micro-ATX,ATX,0
AM5,AM5,DDR5,DDR5,167,130,1000,205,Micro-ATX,Mini-ITX,1
AM4,AM4,DDR4,DDR4,81,434,850,353,Micro-ATX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,155,302,650,237,Mini-ITX,Mini-ITX,1
AM5,AM5,DDR5,DDR5,123,273,450,265,Mini-ITX,ATX,0
AM5,LGA1200,DDR4,DDR4,118,387,450,200,ATX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,149,347,850,277,Mini-ITX,Mini-ITX,0
LGA1200,LGA1200,DDR5,DDR4,127,204,850,321,ATX,Mini-ITX,0
AM4,LGA1700,DDR5,DDR5,114,121,750,308,ATX,Micro-ATX,0
AM5,LGA1700,DDR4,DDR4,76,287,550,340,Mini-ITX,Mini-ITX,0
AM4,AM4,DDR4,DDR4,73,223,450,238,Micro-ATX,ATX,0
AM5,AM5,DDR5,DDR5,162,322,850,191,ATX,Mini-ITX,1
LGA1200,LGA1200,DDR4,DDR4,69,363,550,234,Mini-ITX,Mini-ITX,1
LGA1200,LGA1200,DDR4,DDR4,73,295,750,359,Micro-ATX,Mini-ITX,0
LGA1700,LGA1700,DDR4,DDR5,118,297,450,222,Mini-ITX,ATX,0
LGA1700,LGA1700,DDR4,DDR5,169,382,750,245,Mini-ITX,Mini-ITX,0
AM5,AM5,DDR5,DDR5,103,364,650,288,ATX,Micro-ATX,1
LGA1700,AM4,DDR5,DDR4,137,432,450,260,Mini-ITX,ATX,0
LGA1700,LGA1700,DDR4,DDR4,99,331,750,300,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,81,446,850,267,Mini-ITX,Micro-ATX,0
LGA1700,LGA1700,DDR4,DDR4,117,208,550,309,ATX,Micro-ATX,1
AM4,AM4,DDR4,DDR4,77,414,450,269,ATX,Mini-ITX,0
AM5,AM5,DDR5,DDR5,76,178,1000,359,Micro-ATX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,87,88,750,223,Micro-ATX,Mini-ITX,1
LGA1200,AM5,DDR5,DDR5,139,351,650,338,ATX,Mini-ITX,0
LGA1200,LGA1200,DDR4,DDR4,115,196,1000,266,Micro-ATX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,103,286,550,318,ATX,Mini-ITX,1
LGA1200,LGA1200,DDR4,DDR4,102,258,1000,291,Mini-ITX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,66,392,450,298,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR5,DDR4,155,334,550,326,Mini-ITX,ATX,0
AM4,AM4,DDR4,DDR4,150,222,450,243,Mini-ITX,Mini-ITX,0
LGA1700,LGA1700,DDR4,DDR4,120,298,750,180,Mini-ITX,Micro-ATX,0
LGA1700,LGA1700,DDR5,DDR4,111,86,750,332,Micro-ATX,Micro-ATX,0
AM4,AM5,DDR5,DDR5,132,430,750,264,Micro-ATX,Micro-ATX,0
LGA1200,AM4,DDR4,DDR4,155,173,750,324,Mini-ITX,Micro-ATX,0
AM5,LGA1200,DDR4,DDR4,122,376,750,224,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,161,341,1000,209,ATX,Mini-ITX,1
AM5,AM5,DDR5,DDR5,74,83,650,275,Mini-ITX,ATX,0
LGA1700,LGA1700,DDR4,DDR4,120,103,850,232,Micro-ATX,ATX,0
LGA1700,LGA1700,DDR5,DDR5,95,254,1000,200,Micro-ATX,Mini-ITX,1
AM5,AM5,DDR5,DDR5,148,335,450,208,Micro-ATX,Micro-ATX,0
AM5,LGA1200,DDR4,DDR4,169,346,1000,256,Micro-ATX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,153,160,550,270,Mini-ITX,ATX,0
AM5,AM4,DDR4,DDR4,81,379,1000,247,ATX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,92,214,650,357,Mini-ITX,Mini-ITX,0
LGA1200,LGA1700,DDR5,DDR5,83,183,1000,349,ATX,Micro-ATX,0
LGA1200,LGA1200,DDR5,DDR4,73,400,1000,227,Micro-ATX,Mini-ITX,0
AM5,AM5,DDR4,DDR5,155,196,550,232,Micro-ATX,Mini-ITX,0
AM4,AM4,DDR4,DDR4,169,263,750,187,Micro-ATX,Micro-ATX,1
LGA1700,LGA1700,DDR4,DDR4,148,325,1000,338,Mini-ITX,Micro-ATX,0
AM4,LGA1200,DDR4,DDR4,133,287,750,208,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,130,229,850,337,Micro-ATX,ATX,0
AM5,LGA1200,DDR4,DDR4,78,277,850,207,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,99,306,650,190,Micro-ATX,Micro-ATX,1
AM5,AM5,DDR5,DDR5,155,94,450,277,Mini-ITX,Mini-ITX,0
AM5,AM5,DDR5,DDR5,158,211,1000,310,Mini-ITX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,82,222,1000,249,ATX,ATX,1
LGA1200,AM4,DDR4,DDR4,73,332,650,270,ATX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,149,346,650,232,Micro-ATX,Mini-ITX,1
AM5,AM5,DDR5,DDR5,133,383,550,317,Mini-ITX,Mini-ITX,0
AM5,LGA1200,DDR4,DDR4,167,371,850,207,Micro-ATX,ATX,0
AM4,AM5,DDR4,DDR5,158,320,850,198,Mini-ITX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,85,364,450,312,Mini-ITX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,142,107,850,285,ATX,Micro-ATX,1
AM4,AM4,DDR4,DDR4,130,379,650,258,ATX,Mini-ITX,1
AM4,AM4,DDR4,DDR4,66,354,750,257,Micro-ATX,Mini-ITX,1
LGA1200,AM5,DDR5,DDR5,143,309,650,193,ATX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,116,302,1000,315,Mini-ITX,Micro-ATX,0
LGA1700,AM4,DDR4,DDR4,107,438,450,259,Mini-ITX,Mini-ITX,0
AM5,AM5,DDR5,DDR5,93,108,850,194,Mini-ITX,Micro-ATX,0
LGA1700,LGA1700,DDR5,DDR5,69,440,550,334,ATX,ATX,0
LGA1700,LGA1700,DDR5,DDR5,111,421,650,359,ATX,ATX,1
AM4,AM4,DDR4,DDR4,87,332,450,350,ATX,ATX,0
AM5,AM5,DDR5,DDR5,143,157,750,304,Micro-ATX,ATX,0
LGA1200,LGA1200,DDR5,DDR4,70,333,1000,227,ATX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,126,160,450,252,Mini-ITX,Mini-ITX,0
AM4,AM4,DDR4,DDR4,110,359,750,333,ATX,Micro-ATX,1
LGA1700,LGA1200,DDR4,DDR4,106,195,750,263,ATX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,102,303,1000,293,Mini-ITX,ATX,0
AM4,AM4,DDR4,DDR4,109,424,750,276,ATX,ATX,1
LGA1700,LGA1700,DDR5,DDR5,71,157,550,352,ATX,ATX,1
AM4,AM4,DDR4,DDR4,89,161,650,322,Micro-ATX,Mini-ITX,0
AM4,AM4,DDR4,DDR4,108,245,450,228,Mini-ITX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,94,175,850,185,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,78,86,650,274,Micro-ATX,Mini-ITX,1
LGA1700,LGA1700,DDR4,DDR4,117,362,1000,194,ATX,ATX,1
LGA1700,LGA1700,DDR4,DDR4,104,402,850,254,Mini-ITX,Mini-ITX,0
AM5,AM5,DDR5,DDR5,88,357,750,280,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,138,95,650,357,Mini-ITX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,100,235,450,227,ATX,Mini-ITX,1
AM5,AM5,DDR5,DDR5,97,190,1000,347,ATX,Micro-ATX,1
AM5,LGA1200,DDR4,DDR4,153,408,650,218,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,93,385,850,281,ATX,Micro-ATX,1
AM5,AM5,DDR5,DDR5,119,122,450,311,Micro-ATX,Micro-ATX,1
AM5,AM5,DDR4,DDR5,84,252,550,181,Micro-ATX,ATX,0
AM5,AM5,DDR5,DDR5,131,403,550,270,Mini-ITX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,87,277,750,353,Micro-ATX,Micro-ATX,0
LGA1700,AM4,DDR4,DDR4,88,434,650,238,Mini-ITX,Mini-ITX,0
AM4,LGA1200,DDR4,DDR4,100,393,650,309,ATX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,164,367,650,257,ATX,Micro-ATX,1
AM5,AM5,DDR4,DDR5,154,302,1000,320,Mini-ITX,Micro-ATX,0
AM4,AM5,DDR5,DDR5,134,441,850,350,ATX,Mini-ITX,0
AM4,AM4,DDR4,DDR4,157,282,850,230,ATX,Mini-ITX,1
LGA1200,LGA1200,DDR4,DDR4,121,232,1000,303,Micro-ATX,Mini-ITX,1
LGA1700,AM5,DDR5,DDR5,108,179,450,311,Micro-ATX,Mini-ITX,0
LGA1700,LGA1700,DDR4,DDR4,68,228,1000,226,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,157,377,650,310,ATX,Micro-ATX,1
AM4,LGA1700,DDR5,DDR5,100,180,650,283,Mini-ITX,ATX,0
LGA1700,LGA1700,DDR5,DDR5,150,417,650,266,Micro-ATX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,158,414,1000,310,Mini-ITX,Micro-ATX,0
LGA1700,LGA1700,DDR4,DDR4,144,170,550,325,Micro-ATX,Mini-ITX,0
LGA1200,LGA1200,DDR4,DDR4,152,363,850,259,ATX,Micro-ATX,1
AM4,AM4,DDR4,DDR4,153,104,1000,236,Micro-ATX,Mini-ITX,1
LGA1700,LGA1700,DDR4,DDR4,169,274,550,270,Mini-ITX,ATX,0
AM5,AM5,DDR4,DDR5,152,227,1000,265,Mini-ITX,Mini-ITX,0
AM4,LGA1200,DDR4,DDR4,80,411,1000,284,ATX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,96,445,1000,285,ATX,ATX,1
AM4,AM4,DDR4,DDR4,146,381,450,215,Mini-ITX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,79,397,450,199,Micro-ATX,ATX,0
LGA1700,AM5,DDR5,DDR5,82,126,550,226,Micro-ATX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,69,88,850,310,Mini-ITX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,146,367,750,272,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,75,423,1000,290,Mini-ITX,Micro-ATX,0
LGA1700,AM4,DDR4,DDR4,137,365,450,271,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,77,399,850,255,Mini-ITX,Mini-ITX,0
LGA1200,LGA1200,DDR4,DDR4,81,317,650,345,Micro-ATX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,128,388,450,257,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR5,DDR4,92,373,550,221,Micro-ATX,ATX,0
LGA1700,AM4,DDR4,DDR4,125,244,1000,328,ATX,Mini-ITX,0
LGA1700,LGA1700,DDR5,DDR5,159,164,750,288,Mini-ITX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,141,285,650,213,Mini-ITX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,118,207,850,293,ATX,Mini-ITX,1
LGA1700,LGA1200,DDR4,DDR4,68,405,850,227,Micro-ATX,Micro-ATX,0
LGA1700,LGA1700,DDR4,DDR4,146,119,1000,184,Mini-ITX,Mini-ITX,1
LGA1200,LGA1200,DDR5,DDR4,147,362,750,340,Micro-ATX,Micro-ATX,0
LGA1200,AM4,DDR5,DDR4,153,168,450,295,Mini-ITX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,113,139,650,232,ATX,Micro-ATX,1
AM4,AM4,DDR4,DDR4,97,351,450,189,ATX,Mini-ITX,0
AM4,LGA1700,DDR5,DDR5,125,274,750,200,Mini-ITX,Mini-ITX,0
AM4,AM4,DDR4,DDR4,166,97,750,227,ATX,ATX,1
AM4,AM4,DDR4,DDR4,122,156,1000,328,Micro-ATX,ATX,0
LGA1200,AM5,DDR5,DDR5,72,300,1000,303,ATX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,156,120,850,302,ATX,Mini-ITX,1
LGA1200,LGA1200,DDR4,DDR4,92,352,650,292,ATX,ATX,1
LGA1200,AM5,DDR4,DDR5,114,172,450,253,Micro-ATX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,121,212,650,320,Micro-ATX,Mini-ITX,1
AM4,AM4,DDR4,DDR4,81,204,650,298,Micro-ATX,Micro-ATX,1
LGA1700,LGA1700,DDR5,DDR5,103,100,1000,228,Micro-ATX,Micro-ATX,1
AM5,AM5,DDR5,DDR5,115,251,1000,266,ATX,ATX,1
AM5,AM5,DDR5,DDR5,85,249,650,187,ATX,Mini-ITX,1
AM4,AM4,DDR4,DDR4,140,201,550,319,ATX,ATX,1
AM4,AM4,DDR5,DDR4,107,342,650,353,Mini-ITX,Mini-ITX,0
LGA1700,LGA1700,DDR5,DDR5,77,253,850,235,Micro-ATX,ATX,0
AM5,AM5,DDR5,DDR5,158,353,550,339,Micro-ATX,Micro-ATX,0
LGA1700,LGA1700,DDR5,DDR5,156,239,650,195,Micro-ATX,Micro-ATX,1
LGA1700,LGA1700,DDR5,DDR5,116,402,750,322,Mini-ITX,Micro-ATX,0
LGA1200,AM4,DDR4,DDR4,68,178,1000,202,ATX,Micro-ATX,0
AM5,LGA1700,DDR4,DDR4,87,298,1000,288,Micro-ATX,ATX,0
LGA1700,LGA1700,DDR4,DDR4,140,151,650,267,ATX,Micro-ATX,1
AM4,AM4,DDR4,DDR4,111,120,550,184,Mini-ITX,Mini-ITX,1
LGA1200,LGA1200,DDR4,DDR4,96,259,850,229,ATX,Mini-ITX,1
AM4,AM5,DDR5,DDR5,80,438,1000,318,ATX,Mini-ITX,0
LGA1700,LGA1700,DDR5,DDR5,143,261,550,326,ATX,Mini-ITX,1
AM5,AM5,DDR5,DDR5,85,161,650,285,Mini-ITX,Micro-ATX,0
AM5,AM4,DDR4,DDR4,111,270,1000,214,Micro-ATX,ATX,0
AM4,LGA1700,DDR4,DDR4,163,370,1000,326,ATX,Micro-ATX,0
LGA1700,AM5,DDR5,DDR5,148,158,550,252,ATX,Micro-ATX,0
AM5,LGA1700,DDR4,DDR4,108,321,1000,247,ATX,ATX,0
AM4,AM5,DDR5,DDR5,165,442,650,352,Micro-ATX,ATX,0
LGA1200,AM5,DDR4,DDR5,153,306,850,185,Micro-ATX,ATX,0
LGA1700,AM4,DDR4,DDR4,69,343,1000,180,Micro-ATX,Mini-ITX,0
AM4,AM5,DDR5,DDR5,169,370,550,293,ATX,Micro-ATX,0
LGA1200,LGA1200,DDR5,DDR4,122,88,450,298,Mini-ITX,Mini-ITX,0
AM4,AM4,DDR4,DDR4,159,328,850,210,Micro-ATX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,114,364,550,252,Micro-ATX,Micro-ATX,0
LGA1700,AM5,DDR5,DDR5,106,446,650,241,Micro-ATX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,87,378,450,280,Micro-ATX,ATX,0
LGA1700,LGA1700,DDR5,DDR5,119,320,750,311,Mini-ITX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,87,444,850,209,Mini-ITX,Mini-ITX,1
LGA1700,LGA1700,DDR5,DDR5,89,234,750,209,Micro-ATX,Mini-ITX,1
LGA1700,LGA1700,DDR5,DDR5,66,282,850,311,ATX,Mini-ITX,1
AM5,AM5,DDR5,DDR5,81,347,450,242,Micro-ATX,Mini-ITX,0
LGA1700,LGA1700,DDR4,DDR4,148,277,850,208,Micro-ATX,Micro-ATX,1
LGA1700,AM4,DDR4,DDR4,127,145,450,358,ATX,ATX,0
AM5,AM5,DDR5,DDR5,123,431,450,283,ATX,Mini-ITX,0
AM4,AM4,DDR4,DDR4,83,245,550,188,ATX,Mini-ITX,1
LGA1700,LGA1700,DDR5,DDR5,75,258,750,282,Micro-ATX,Mini-ITX,1
AM4,LGA1700,DDR5,DDR5,68,281,650,302,Mini-ITX,Mini-ITX,0
AM4,AM4,DDR4,DDR4,144,285,550,244,ATX,Mini-ITX,1
LGA1200,AM5,DDR5,DDR5,80,180,550,208,Mini-ITX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,73,432,1000,298,ATX,Mini-ITX,1
LGA1700,LGA1700,DDR4,DDR4,160,126,550,331,Micro-ATX,Mini-ITX,0
LGA1200,LGA1200,DDR4,DDR4,77,425,850,243,ATX,Mini-ITX,1
AM5,AM4,DDR4,DDR4,119,132,1000,313,Micro-ATX,Mini-ITX,0
AM5,AM5,DDR5,DDR5,142,394,850,355,Micro-ATX,Mini-ITX,0
AM4,LGA1200,DDR4,DDR4,130,400,1000,223,ATX,Mini-ITX,0
LGA1200,LGA1200,DDR4,DDR4,134,439,550,320,ATX,ATX,0
LGA1700,LGA1200,DDR4,DDR4,78,383,550,273,Mini-ITX,ATX,0
